Dropbox	PubMed	23613868	Table 1 	Investigation of the Effect of Type 2 Diabetes Mellitus on Subgingival Plaque Microbiota by High-Throughput 16S rDNA Pyrosequencing			13	18	case-control	None	yes	China	human	oralcavity	subgingival_plaque	periodontitis	16S	V1-3	Qiagen	03/07/2019	Yaseen Javaid	periodnotitis Vs No Periodontitis	DOWN	Mann-Whitney (Wilcoxon)	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sputigena	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_denticola	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia	prevotellaceae family	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_medium	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_forsythia	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor_alocis	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae																																																																																												
Dropbox	PubMed	23613868	Table 2	Investigation of the Effect of Type 2 Diabetes Mellitus on Subgingival Plaque Microbiota by High-Throughput 16S rDNA Pyrosequencing			11	20	case-control	None	yes	China	human	oralcavity	subgingival_plaque	type II diabetes mellitus	16S	V1-3	Qiagen	03/07/2019	Yaseen Javaid	Diabetic Vs Non-diabetic	UP	Mann-Whitney (Wilcoxon)	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sputigena	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_forsythia	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales																																																																																																				
Dropbox	PubMed	23613868	Table 2	Investigation of the Effect of Type 2 Diabetes Mellitus on Subgingival Plaque Microbiota by High-Throughput 16S rDNA Pyrosequencing			13	20	case-control	None	yes	China	human	oralcavity	subgingival_plaque	type II diabetes mellitus	16S	V1-3	Qiagen	03/07/2019	Yaseen Javaid	Diabetic Vs Non-diabetic	DOWN	Mann-Whitney (Wilcoxon)	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_loescheii	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_valvarum	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_ochracea	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_tannerae																																																																																																		
																																																																																																																																								
																																																																																																																																								
																																																																																																																																								
Dropbox	PubMed	22762355	Table 2 (phylum)	Subgingival biodiversity in subjects with uncontrolled type-2 diabetes and chronic periodontitis.	p<0.05	no	11	12	case-control	None	yes	Brazil	human	oralcavity	subgingival_plaque	type II diabetes mellitus	16S	NA	Qiagen	03/13/2019	Yaseen Javaid	Diabetic Vs Non-diabetic	UP	chi-square	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Deferribacteres	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Proteobacteria	TM7																																																																																																				
Dropbox	PubMed	22762355	Table 2 (phylum)	Subgingival biodiversity in subjects with uncontrolled type-2 diabetes and chronic periodontitis.	p<0.05	no	11	12	case-control	None	yes	Brazil	human	oralcavity	subgingival_plaque	type II diabetes mellitus	16S	NA	Qiagen	03/13/2019	Yaseen Javaid	Diabetic Vs Non-diabetic	DOWN	chi-square	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes																																																																																																							
Dropbox	PubMed	22762355	Table 3 (phylotypes)	Subgingival biodiversity in subjects with uncontrolled type-2 diabetes and chronic periodontitis.	p<0.05	no	11	12	case-control	None	yes	Brazil	human	oralcavity	subgingival_plaque	type II diabetes mellitus	16S	NA	Qiagen	03/13/2019	Yaseen Javaid	Diabetic Vs Non-diabetic	UP	t-test	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_corrodens		k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra																																																																																																			
Dropbox	PubMed	22762355	Table 3 (phylotypes)	Subgingival biodiversity in subjects with uncontrolled type-2 diabetes and chronic periodontitis.	p<0.05	no	11	12	case-control	None	yes	Brazil	human	oralcavity	subgingival_plaque	type II diabetes mellitus	16S	NA	Qiagen	03/13/2019	Yaseen Javaid	Diabetic Vs Non-diabetic	DOWN	t-test	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor|s__Filifactor_alocis	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	Eubacterium [XI][G-5] saphenum	k__Bacteria|p__Synergistetes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_forsythia																																																																																																				
																																																																																																																																								
																																																																																																																																								
																																																																																																																																								
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed	30237489	Figure 3	LDA Score (log10) between control and case groups in cesarean infants with jaundice 	p<0.05, LDA>2.5	no	160	141	case-control	Gender, gestational age, birth weight, delivery mode, feeding pattern, smoking, slcohol, maternal age, premature rupture of membranes, gestational diabetes mellitus, subclinical hypothyroidism in pregnancy	YES	China	human	stool	meconium	neonatal jaundice	16S	V3	Illumina	02/19/2019	Rimsha Azhar	cesarean infants with jaundice vs. control	UP	LEfSe	NA	NO	NA	NA	NA	NA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus																																																																																																									
Dropbox	PubMed	30237489	Figure 3	LDA Score (log10) between control and case groups in cesarean infants with jaundice 	p<0.05, LDA>2.5	no	160	141	case-control	Gender, gestational age, birth weight, delivery mode, feeding pattern, smoking, slcohol, maternal age, premature rupture of membranes, gestational diabetes mellitus, subclinical hypothyroidism in pregnancy	YES	China	human	stool	meconium	neonatal jaundice	16S	V3	Illumina	02/19/2019	Rimsha Azhar	cesarean infants with jaundice vs. control	DOWN	LEfSe	NA	NO	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales																																																																																																						
Dropbox	PubMed	30237489	Supplementary Figure 2	LDA Score (log10) between control and case groups in all infants	p<0.05, LDA>2.5	no	160	141	case-control	Gender, gestational age, birth weight, delivery mode, feeding pattern, smoking, slcohol, maternal age, premature rupture of membranes, gestational diabetes mellitus, subclinical hypothyroidism in pregnancy	YES	China	human	stool	meconium	neonatal jaundice	16S	V3	Illumina	02/19/2019	Rimsha Azhar	infants with jaundice vs. control	UP	LEfSe	NA	NO	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens																																																																																																									
Dropbox	PubMed	30237489	Supplementary Figure 2	LDA Score (log10) between control and case groups in all infants	p<0.05, LDA>2.5	no	160	141	case-control	Gender, gestational age, birth weight, delivery mode, feeding pattern, smoking, slcohol, maternal age, premature rupture of membranes, gestational diabetes mellitus, subclinical hypothyroidism in pregnancy	YES	China	human	stool	meconium	neonatal jaundice	16S	V3	Illumina	02/19/2019	Rimsha Azhar	infants with jaundice vs. control	DOWN	LEfSe	NA	NO	NA	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus																																																																																																								
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed	20566857	Figure 1B + text	this study focued on shifts in bacterial community structure and diversity, instead of comaring bacterial loads.	p<0.001	no	4	6	cross-sectional observational, not case-control		all VD mothers did not take antibiotics during delivery except one who took antibiotic in seventh month of delivery. C-section adminsterated cephalosporin several hours before delivery	Venezuela (Bolivarian Republic of)	human	stool	meconium	cesarean section	16S	V2	Roche454	02/21/2019	Shaimaa Elsafoury	C-section infants vs vaginally delivered infants	DOWN	ANOSIM	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia																																																																																																						
Dropbox	PubMed	20566857	Figure 1B + text	this study focued on shifts in bacterial community structure and diversity, instead of comaring bacterial loads.	p<0.001	no	4	6	cross-sectional observational, not case-control		all VD mothers did not take antibiotics during delivery except one who took antibiotic in seventh month of delivery. C-section adminsterated cephalosporin several hours before delivery	Venezuela (Bolivarian Republic of)	human	stool	meconium	cesarean section	16S	V2	Roche454	02/21/2019	Shaimaa Elsafoury	C-section infants vs vaginally delivered infants	UP	ANOSIM	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus																																																																																																									
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed	28222761	Figure 2	Mean relative abundance in autistic (AD) and neurotypical (NT) subjects	p<0.05	yes	40	40	case-control	age and sex matched	3 months	Italy	human	stool	stool	autism	16S	V3-V5	Roche454	02/21/2019	Fatima Zohra	autistic vs neurotypical	UP	Mann-Whitney (Wilcoxon)	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes																																																																																																									
Dropbox	PubMed	28222761	Figure 2	Mean relative abundance in autistic (AD) and neurotypical (NT) subjects	p<0.05	yes	40	40	case-control	age and sex matched	3 months	Italy	human	stool	stool	autism	16S	V3-V5	Roche454	02/21/2019	Fatima Zohra	autistic vs neurotypical	DOWN	Mann-Whitney (Wilcoxon)	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Bacteroidetes																																																																																																									
Dropbox	PubMed	28222761	Figure 3	Differences in the bacterial taxa between autistic (AD) and neurotypical (NT) subjects	p<0.01	yes	40	40	case-control	age and sex matched	3 months	Italy	human	stool	stool	autism	16S	V3-V5	Roche454	02/21/2019	Fatima Zohra	autistic vs neurotypical	UP	LEfSe	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Bacteroidetes|c__Bacteroidia																																																																																																				
Dropbox	PubMed	28222761	Figure 3	Differences in the bacterial taxa between autistic (AD) and neurotypical (NT) subjects		yes	40	40	case-control	age and sex matched	3 months	Italy	human	stool	stool	autism	16S	V3-V5	Roche454	02/21/2019	Fatima Zohra	autistic vs neurotypical	DOWN	LEfSe	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	k__Bacteria|p__Firmicutes|c__Negativicutes	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales																																																																																																	
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed	30054529	Table 2; Supplementary table 5	Association of obesity and cardiometabolic disease with gut microbiota in a population in the midst of Westernization 	p<.05	yes	309	132	cross-sectional observational, not case-control	participants enrolled in similar proportions by the city, age, and sex; underweight, pregnant women, diagnosed with neurodegenerative disease, current or recent cancer and gastrointestinal disease	3 months	Colombia	human	stool	stool	obesity	16S	V4	Illumina	02/25/2019	Marianthi Thomatos	obese vs. controls	UP	spearman correlation	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_celatum	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g_Cellulosibacter|s__alkalithermophilus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_infantis	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__ramosum	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei																																																																																		
Dropbox	PubMed	30054529	Table 2; Supplementary table 5	Association of obesity and cardiometabolic disease with gut microbiota in a population in the midst of Westernization 	p<.05	yes	309	132	cross-sectional observational, not case-control	participants enrolled in similar proportions by the city, age, and sex; underweight, pregnant women, diagnosed with neurodegenerative disease, current or recent cancer and gastrointestinal disease	3 months	Colombia	human	stool	stool	obesity	16S	V4	Illumina	02/25/2019	Marianthi Thomatos	obese vs. controls	DOWN	spearman correlation	NA	NA	NA	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptoclostridium|s__Peptoclostridium_litorale	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g_Propionispora|s_hippei	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s_ginsengarvi	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s_aerotolerans	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi_CAG_224	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis																																																																																									
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed	29950689	Supplemental Table 4	Taxonomic sginature of obesity in a large study of American adults	q<.05	yes	457	142	cross-sectional observational, not case-control	age, sex, polyp status and study. NYU exclusions: participants missing colonoscopy reports (n = 2), missing BMI (n = 9), or underweight (n = 1), and further excluded participants with rectal bleeding (n = 18) or with personal history of colorectal cancer (n = 10), inflammatory bowel disease (n = 22), anastomosis (n = 6), or familial adenomatous polyposis (n = 1), in order to conform the NYU study to the CDC study; CDC exclusions: use of antigoaggulants , participants must not have had >1 episode of rectal bleeding in the last six months, a positive FOBT in the past twelve months, a colonoscopy in the past 5 years, a personal history of colorectal cancer, polyps, or inflammatory bowel disease, or a personal or family history of familial adenomatous polyposis or hereditary nonpolyposis colorectal cancer	long term use in NYU study. NA for CDC study	United States of America	human	stool	stool	obesity	16S	V4	Illumina	02/25/2019	Marianthi Thomatos	obese vs. controls	UP	DESeq2	NA	NO	NA	NA	NA	NO	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Bacilli|o_Gemellales	k__Bacteria|p__Firmicutes|c__Bacilli|o_Gemellales|f_Gemellaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnobacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae																																																																																					
Dropbox	PubMed	29950689	Supplemental Table 4	Taxonomic sginature of obesity in a large study of American adults	q<.05	yes	457	142	cross-sectional observational, not case-control	age, sex, polyp status and study	long term use in NYU study. NA for CDC study	United States of America	human	stool	stool	obesity	16S	V4	Illumina	02/25/2019	Marianthi Thomatos	obese vs. controls	DOWN	DESeq2	NA	NO	NA	NA	NA	YES	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__SMB53	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f_Dehalobacteriaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f_Dehalobacteriaceae|g_Dehalobacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g_Oscillospira	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae																																																																																													
